dateCompleted	meanID	userSurveyID	value	answers	dateStart	itemsetID	kpiName	isDeleted	sex	birthDate	entryDate	age	employment	orgNodeID	orgNodeLabel	orgNodeShortLabel	orgNodeLeft	orgNodeRight	orgNodeLevel
2020-01-24	3393	714	2.0	1	2020-01-24	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-01-24	3394	714	5.0	1	2020-01-24	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-01-24	3395	714	8.0	1	2020-01-24	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-01-24	3396	714	2.0	1	2020-01-24	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-01-24	3397	714	6.0	1	2020-01-24	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-03	3958	833	8.0	1	2020-02-03	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-03	3959	833	7.0	1	2020-02-03	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-03	3960	833	10.0	2	2020-02-03	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-03	3961	833	7.0	2	2020-02-03	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-03	3962	833	6.0	2	2020-02-03	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-11	4555	959	3.0	2	2020-02-11	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-11	4556	959	3.0	1	2020-02-11	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-11	4557	959	3.0	1	2020-02-11	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-11	4558	959	3.0	2	2020-02-11	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-11	4559	959	4.0	2	2020-02-11	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-21	5037	1070	2.0	2	2020-02-21	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-21	5038	1070	1.0	2	2020-02-21	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-21	5039	1070	5.0	1	2020-02-21	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-21	5040	1070	5.0	2	2020-02-21	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-02-21	5041	1070	2.0	1	2020-02-21	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-02	5739	1219	1.0	2	2020-03-02	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-02	5740	1219	4.0	1	2020-03-02	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-02	5741	1219	2.0	2	2020-03-02	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-02	5742	1219	4.0	1	2020-03-02	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-02	5743	1219	4.0	1	2020-03-02	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-02	5744	1219	8.0	1	2020-03-02	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-13	6360	1374	2.0	1	2020-03-13	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-13	6361	1374	10.0	2	2020-03-13	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-13	6362	1374	1.0	1	2020-03-13	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-13	6363	1374	6.0	2	2020-03-13	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-13	6364	1374	4.0	1	2020-03-13	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-13	6365	1374	9.0	1	2020-03-13	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-27	6976	1543	6.0	2	2020-03-27	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-27	6977	1543	6.0	1	2020-03-27	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-27	6978	1543	5.0	1	2020-03-27	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-27	6979	1543	5.0	2	2020-03-27	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-03-27	6980	1543	2.0	2	2020-03-27	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-03	7421	1656	9.0	3	2020-04-03	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-03	7422	1656	4.0	1	2020-04-03	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-03	7423	1656	10.0	1	2020-04-03	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-03	7424	1656	7.0	1	2020-04-03	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-03	7425	1656	10.0	2	2020-04-03	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-12	7891	1770	8.0	1	2020-04-12	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-12	7892	1770	5.0	1	2020-04-12	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-12	7893	1770	7.0	1	2020-04-12	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-12	7894	1770	2.0	1	2020-04-12	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-12	7895	1770	10.0	2	2020-04-12	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-12	7896	1770	9.0	2	2020-04-12	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-24	8536	1914	10.0	2	2020-04-24	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-24	8537	1914	5.0	1	2020-04-24	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-24	8538	1914	1.0	1	2020-04-24	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-24	8539	1914	3.0	1	2020-04-24	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-24	8540	1914	10.0	1	2020-04-24	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-04-24	8541	1914	9.0	2	2020-04-24	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9157	2052	5.0	1	2020-05-03	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9158	2052	2.0	1	2020-05-03	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9159	2052	8.0	1	2020-05-03	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9160	2052	4.5	2	2020-05-03	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9161	2052	3.0	1	2020-05-03	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9162	2052	4.0	1	2020-05-03	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-03	9163	2052	6.0	1	2020-05-03	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-15	9952	2223	2.0	1	2020-05-15	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-15	9953	2223	6.0	1	2020-05-15	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-15	9954	2223	2.0	1	2020-05-15	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-15	9955	2223	9.0	2	2020-05-15	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-15	9956	2223	1.0	1	2020-05-15	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-05-15	9957	2223	4.5	2	2020-05-15	102035	emotional_exhaustion	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-06-05	11183	2514	10.0	1	2020-06-05	102009	direct_superior	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-06-05	11184	2514	10.0	1	2020-06-05	102020	personal_development	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-06-05	11185	2514	1.0	1	2020-06-05	102022	communication	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-06-05	11186	2514	5.0	2	2020-06-05	102024	rewards	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-06-05	11187	2514	5.0	1	2020-06-05	102031	satisfaction	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2020-06-05	11188	2514	7.5	2	2020-06-05	102033	commitment	0	f	1990-02-09	2017-01-26	30	3	200	Germany	Germany	4	5	2
2019-12-01	127	24	5.0	1	2019-12-01	102020	personal_development	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-01	128	24	10.0	1	2019-12-01	102022	communication	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-01	129	24	7.0	2	2019-12-01	102024	rewards	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-01	130	24	6.0	1	2019-12-01	102031	satisfaction	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-01	131	24	7.0	1	2019-12-01	102033	commitment	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-01	132	24	8.0	2	2019-12-01	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-20	1247	257	8.0	1	2019-12-20	102009	direct_superior	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-20	1248	257	4.0	1	2019-12-20	102020	personal_development	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-20	1249	257	10.0	2	2019-12-20	102024	rewards	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-20	1250	257	7.0	2	2019-12-20	102031	satisfaction	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-20	1251	257	9.0	2	2019-12-20	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-28	1923	387	6.0	2	2019-12-28	102009	direct_superior	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-28	1924	387	6.0	1	2019-12-28	102022	communication	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-28	1925	387	6.0	2	2019-12-28	102031	satisfaction	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-28	1926	387	7.0	2	2019-12-28	102033	commitment	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2019-12-28	1927	387	8.0	1	2019-12-28	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	19	4	200	Germany	Germany	4	5	2
2020-01-06	2505	517	1.0	1	2020-01-06	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-06	2506	517	9.0	1	2020-01-06	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-06	2507	517	8.0	2	2020-01-06	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-06	2508	517	8.0	1	2020-01-06	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-06	2509	517	5.0	2	2020-01-06	102033	commitment	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-06	2510	517	7.0	1	2020-01-06	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-27	3463	727	1.0	2	2020-01-27	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-27	3464	727	4.0	1	2020-01-27	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-27	3465	727	7.0	1	2020-01-27	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-27	3466	727	7.0	2	2020-01-27	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-01-27	3467	727	8.0	2	2020-01-27	102033	commitment	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-02-14	4588	967	6.0	2	2020-02-14	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-02-14	4589	967	5.0	2	2020-02-14	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-02-14	4590	967	7.0	2	2020-02-14	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-02-14	4591	967	4.0	2	2020-02-14	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-06	5875	1250	10.0	1	2020-03-06	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-06	5876	1250	1.0	1	2020-03-06	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-06	5877	1250	8.0	1	2020-03-06	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-06	5878	1250	10.0	2	2020-03-06	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-06	5879	1250	4.0	1	2020-03-06	102033	commitment	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-06	5880	1250	6.0	2	2020-03-06	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-16	6504	1409	1.0	2	2020-03-16	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-16	6505	1409	6.0	2	2020-03-16	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-16	6506	1409	8.0	1	2020-03-16	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-16	6507	1409	6.0	1	2020-03-16	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-03-16	6508	1409	8.0	2	2020-03-16	102033	commitment	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-08	9489	2124	5.0	2	2020-05-08	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-08	9490	2124	8.0	1	2020-05-08	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-08	9491	2124	5.5	2	2020-05-08	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-08	9492	2124	5.0	1	2020-05-08	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-08	9493	2124	4.0	1	2020-05-08	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-08	9494	2124	6.0	1	2020-05-08	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-16	10019	2236	2.0	1	2020-05-16	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-16	10020	2236	9.0	1	2020-05-16	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-16	10021	2236	4.0	1	2020-05-16	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-16	10022	2236	2.5	2	2020-05-16	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-16	10023	2236	1.0	1	2020-05-16	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-16	10024	2236	5.0	2	2020-05-16	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10620	2368	8.0	1	2020-05-26	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10621	2368	9.0	1	2020-05-26	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10622	2368	7.0	1	2020-05-26	102022	communication	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10623	2368	4.0	1	2020-05-26	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10624	2368	5.0	1	2020-05-26	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10625	2368	4.0	2	2020-05-26	102033	commitment	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-05-26	10626	2368	2.0	1	2020-05-26	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-06-05	11308	2539	9.0	1	2020-06-05	102009	direct_superior	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-06-05	11309	2539	9.0	2	2020-06-05	102020	personal_development	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-06-05	11310	2539	2.0	1	2020-06-05	102024	rewards	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-06-05	11311	2539	5.5	2	2020-06-05	102031	satisfaction	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-06-05	11312	2539	6.0	1	2020-06-05	102033	commitment	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2020-06-05	11313	2539	7.0	1	2020-06-05	102035	emotional_exhaustion	0	m	2000-02-09	2015-01-26	20	5	200	Germany	Germany	4	5	2
2019-12-06	506	104	4.0	2	2019-12-06	102020	personal_development	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-06	507	104	6.0	2	2019-12-06	102022	communication	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-06	508	104	5.0	1	2019-12-06	102024	rewards	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-06	509	104	3.0	1	2019-12-06	102033	commitment	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-06	510	104	3.0	2	2019-12-06	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-14	1047	212	9.0	1	2019-12-14	102009	direct_superior	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-14	1048	212	6.0	1	2019-12-14	102020	personal_development	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-14	1049	212	4.0	1	2019-12-14	102022	communication	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-14	1050	212	5.0	2	2019-12-14	102024	rewards	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-14	1051	212	10.0	2	2019-12-14	102031	satisfaction	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-14	1052	212	7.0	1	2019-12-14	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-23	1581	323	4.0	3	2019-12-23	102009	direct_superior	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-23	1582	323	9.0	1	2019-12-23	102020	personal_development	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-23	1583	323	9.0	1	2019-12-23	102022	communication	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-23	1584	323	5.0	2	2019-12-23	102033	commitment	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2019-12-23	1585	323	3.0	1	2019-12-23	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	59	0	200	Germany	Germany	4	5	2
2020-01-13	2882	598	7.0	1	2020-01-13	102009	direct_superior	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-13	2883	598	2.0	2	2020-01-13	102020	personal_development	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-13	2884	598	8.0	1	2020-01-13	102022	communication	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-13	2885	598	7.0	1	2020-01-13	102024	rewards	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-13	2886	598	7.0	1	2020-01-13	102031	satisfaction	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-13	2887	598	5.0	1	2020-01-13	102033	commitment	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-13	2888	598	7.0	1	2020-01-13	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3340	703	3.0	1	2020-01-24	102009	direct_superior	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3341	703	8.0	1	2020-01-24	102020	personal_development	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3342	703	9.0	1	2020-01-24	102022	communication	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3343	703	6.0	1	2020-01-24	102024	rewards	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3344	703	8.0	1	2020-01-24	102031	satisfaction	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3345	703	6.0	2	2020-01-24	102033	commitment	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-01-24	3346	703	9.0	1	2020-01-24	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-01	3851	810	2.0	2	2020-02-01	102009	direct_superior	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-01	3852	810	9.0	1	2020-02-01	102020	personal_development	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-01	3853	810	9.0	1	2020-02-01	102022	communication	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-01	3854	810	10.0	2	2020-02-01	102031	satisfaction	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-01	3855	810	10.0	2	2020-02-01	102033	commitment	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-08	4297	909	4.0	2	2020-02-08	102009	direct_superior	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-08	4298	909	10.0	1	2020-02-08	102022	communication	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-08	4299	909	5.0	1	2020-02-08	102024	rewards	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-08	4300	909	1.0	2	2020-02-08	102031	satisfaction	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-08	4301	909	5.0	1	2020-02-08	102033	commitment	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-08	4302	909	7.0	1	2020-02-08	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-25	5430	1151	5.0	2	2020-02-25	102009	direct_superior	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-25	5431	1151	4.0	1	2020-02-25	102024	rewards	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-25	5432	1151	9.0	2	2020-02-25	102031	satisfaction	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-25	5433	1151	6.0	2	2020-02-25	102033	commitment	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-02-25	5434	1151	4.0	1	2020-02-25	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-03-06	5881	1253	6.0	1	2020-03-06	102009	direct_superior	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-03-06	5882	1253	7.0	1	2020-03-06	102020	personal_development	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-03-06	5883	1253	1.0	2	2020-03-06	102022	communication	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-03-06	5884	1253	3.0	1	2020-03-06	102031	satisfaction	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-03-06	5885	1253	2.0	1	2020-03-06	102033	commitment	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
2020-03-06	5886	1253	5.0	2	2020-03-06	102035	emotional_exhaustion	0	f	1960-02-09	2019-01-26	60	1	200	Germany	Germany	4	5	2
